1.340045E+0	9.252243E+2	5.650000E+2
1.340028E+0	9.252361E+2	5.970000E+2
1.340010E+0	9.252479E+2	5.610000E+2
1.339993E+0	9.252598E+2	5.910000E+2
1.339976E+0	9.252716E+2	5.830000E+2
1.339959E+0	9.252834E+2	5.490000E+2
1.339942E+0	9.252953E+2	5.750000E+2
1.339925E+0	9.253071E+2	5.720000E+2
1.339908E+0	9.253189E+2	5.790000E+2
1.339890E+0	9.253308E+2	5.860000E+2
1.339873E+0	9.253426E+2	5.800000E+2
1.339856E+0	9.253544E+2	5.590000E+2
1.339839E+0	9.253663E+2	5.790000E+2
1.339822E+0	9.253781E+2	5.540000E+2
1.339805E+0	9.253899E+2	5.700000E+2
1.339788E+0	9.254018E+2	5.580000E+2
1.339771E+0	9.254136E+2	5.710000E+2
1.339753E+0	9.254254E+2	5.650000E+2
1.339736E+0	9.254373E+2	5.660000E+2
1.339719E+0	9.254491E+2	5.500000E+2
1.339702E+0	9.254609E+2	5.670000E+2
1.339685E+0	9.254728E+2	5.840000E+2
1.339668E+0	9.254846E+2	5.810000E+2
1.339651E+0	9.254964E+2	5.350000E+2
1.339634E+0	9.255083E+2	5.560000E+2
1.339616E+0	9.255201E+2	5.990000E+2
1.339599E+0	9.255319E+2	5.580000E+2
1.339582E+0	9.255438E+2	5.930000E+2
1.339565E+0	9.255556E+2	5.540000E+2
1.339548E+0	9.255674E+2	5.870000E+2
1.339531E+0	9.255793E+2	5.830000E+2
1.339514E+0	9.255911E+2	5.320000E+2
1.339497E+0	9.256029E+2	5.740000E+2
1.339479E+0	9.256148E+2	5.700000E+2
1.339462E+0	9.256266E+2	5.290000E+2
1.339445E+0	9.256384E+2	5.980000E+2
1.339428E+0	9.256503E+2	5.390000E+2
1.339411E+0	9.256621E+2	5.820000E+2
1.339394E+0	9.256739E+2	5.640000E+2
1.339377E+0	9.256858E+2	5.430000E+2
1.339360E+0	9.256976E+2	5.700000E+2
1.339342E+0	9.257094E+2	5.740000E+2
1.339325E+0	9.257213E+2	5.700000E+2
1.339308E+0	9.257331E+2	5.510000E+2
1.339291E+0	9.257449E+2	5.800000E+2
1.339274E+0	9.257568E+2	5.850000E+2
1.339257E+0	9.257686E+2	5.510000E+2
1.339240E+0	9.257804E+2	5.770000E+2
1.339223E+0	9.257923E+2	5.610000E+2
1.339205E+0	9.258041E+2	5.540000E+2
1.339188E+0	9.258159E+2	5.700000E+2
1.339171E+0	9.258278E+2	5.700000E+2
1.339154E+0	9.258396E+2	5.330000E+2
1.339137E+0	9.258514E+2	5.740000E+2
1.339120E+0	9.258633E+2	5.980000E+2
1.339103E+0	9.258751E+2	5.360000E+2
1.339086E+0	9.258869E+2	5.860000E+2
1.339069E+0	9.258988E+2	5.670000E+2
1.339051E+0	9.259106E+2	5.430000E+2
1.339034E+0	9.259224E+2	5.630000E+2
1.339017E+0	9.259343E+2	5.420000E+2
1.339000E+0	9.259461E+2	5.630000E+2
1.338983E+0	9.259579E+2	5.650000E+2
1.338966E+0	9.259698E+2	5.650000E+2
1.338949E+0	9.259816E+2	5.490000E+2
1.338932E+0	9.259934E+2	5.580000E+2
1.338915E+0	9.260053E+2	5.500000E+2
1.338897E+0	9.260171E+2	5.300000E+2
1.338880E+0	9.260289E+2	5.790000E+2
1.338863E+0	9.260408E+2	5.580000E+2
1.338846E+0	9.260526E+2	5.410000E+2
1.338829E+0	9.260644E+2	5.690000E+2
1.338812E+0	9.260763E+2	5.490000E+2
1.338795E+0	9.260881E+2	5.590000E+2
1.338778E+0	9.260999E+2	5.720000E+2
1.338761E+0	9.261118E+2	5.460000E+2
1.338743E+0	9.261236E+2	5.690000E+2
1.338726E+0	9.261354E+2	5.670000E+2
1.338709E+0	9.261473E+2	5.420000E+2
1.338692E+0	9.261591E+2	5.860000E+2
1.338675E+0	9.261709E+2	5.720000E+2
1.338658E+0	9.261828E+2	5.560000E+2
1.338641E+0	9.261946E+2	5.520000E+2
1.338624E+0	9.262064E+2	5.640000E+2
1.338607E+0	9.262183E+2	5.760000E+2
1.338590E+0	9.262301E+2	5.610000E+2
1.338572E+0	9.262419E+2	5.520000E+2
1.338555E+0	9.262537E+2	5.690000E+2
1.338538E+0	9.262656E+2	5.480000E+2
1.338521E+0	9.262774E+2	5.640000E+2
1.338504E+0	9.262892E+2	5.820000E+2
1.338487E+0	9.263011E+2	5.530000E+2
1.338470E+0	9.263129E+2	5.480000E+2
1.338453E+0	9.263247E+2	5.500000E+2
1.338436E+0	9.263366E+2	5.380000E+2
1.338419E+0	9.263484E+2	5.900000E+2
1.338401E+0	9.263602E+2	5.420000E+2
1.338384E+0	9.263721E+2	5.520000E+2
1.338367E+0	9.263839E+2	5.610000E+2
1.338350E+0	9.263957E+2	5.530000E+2
1.338333E+0	9.264076E+2	5.660000E+2
1.338316E+0	9.264194E+2	5.390000E+2
1.338299E+0	9.264312E+2	5.660000E+2
1.338282E+0	9.264431E+2	5.470000E+2
1.338265E+0	9.264549E+2	5.630000E+2
1.338248E+0	9.264667E+2	5.730000E+2
1.338231E+0	9.264786E+2	5.890000E+2
1.338213E+0	9.264904E+2	5.760000E+2
1.338196E+0	9.265022E+2	5.410000E+2
1.338179E+0	9.265141E+2	5.550000E+2
1.338162E+0	9.265259E+2	5.600000E+2
1.338145E+0	9.265377E+2	5.470000E+2
1.338128E+0	9.265496E+2	5.790000E+2
1.338111E+0	9.265614E+2	5.450000E+2
1.338094E+0	9.265732E+2	5.770000E+2
1.338077E+0	9.265851E+2	5.600000E+2
1.338060E+0	9.265969E+2	5.850000E+2
1.338043E+0	9.266087E+2	5.620000E+2
1.338025E+0	9.266206E+2	5.960000E+2
1.338008E+0	9.266324E+2	5.530000E+2
1.337991E+0	9.266442E+2	5.590000E+2
1.337974E+0	9.266561E+2	5.530000E+2
1.337957E+0	9.266679E+2	5.930000E+2
1.337940E+0	9.266797E+2	5.550000E+2
1.337923E+0	9.266916E+2	5.980000E+2
1.337906E+0	9.267034E+2	5.690000E+2
1.337889E+0	9.267152E+2	5.210000E+2
1.337872E+0	9.267271E+2	5.820000E+2
1.337855E+0	9.267389E+2	5.690000E+2
1.337838E+0	9.267507E+2	5.560000E+2
1.337820E+0	9.267626E+2	5.740000E+2
1.337803E+0	9.267744E+2	5.360000E+2
1.337786E+0	9.267862E+2	5.720000E+2
1.337769E+0	9.267981E+2	5.510000E+2
1.337752E+0	9.268099E+2	5.780000E+2
1.337735E+0	9.268217E+2	5.650000E+2
1.337718E+0	9.268336E+2	5.780000E+2
1.337701E+0	9.268454E+2	5.680000E+2
1.337684E+0	9.268572E+2	5.600000E+2
1.337667E+0	9.268691E+2	5.300000E+2
1.337650E+0	9.268809E+2	5.630000E+2
1.337633E+0	9.268927E+2	5.740000E+2
1.337615E+0	9.269046E+2	5.690000E+2
1.337598E+0	9.269164E+2	5.480000E+2
1.337581E+0	9.269282E+2	5.640000E+2
1.337564E+0	9.269401E+2	5.790000E+2
1.337547E+0	9.269519E+2	5.500000E+2
1.337530E+0	9.269637E+2	5.560000E+2
1.337513E+0	9.269756E+2	5.640000E+2
1.337496E+0	9.269874E+2	5.660000E+2
1.337479E+0	9.269992E+2	5.790000E+2
1.337462E+0	9.270111E+2	5.550000E+2
1.337445E+0	9.270229E+2	5.800000E+2
1.337428E+0	9.270347E+2	5.560000E+2
1.337411E+0	9.270466E+2	5.590000E+2
1.337394E+0	9.270584E+2	5.540000E+2
1.337376E+0	9.270702E+2	5.830000E+2
1.337359E+0	9.270821E+2	5.520000E+2
1.337342E+0	9.270939E+2	5.790000E+2
1.337325E+0	9.271057E+2	5.450000E+2
1.337308E+0	9.271176E+2	5.670000E+2
1.337291E+0	9.271294E+2	5.930000E+2
1.337274E+0	9.271412E+2	5.720000E+2
1.337257E+0	9.271531E+2	5.270000E+2
1.337240E+0	9.271649E+2	5.810000E+2
1.337223E+0	9.271767E+2	6.040000E+2
1.337206E+0	9.271886E+2	5.440000E+2
1.337189E+0	9.272004E+2	5.750000E+2
1.337172E+0	9.272122E+2	5.730000E+2
1.337155E+0	9.272241E+2	5.610000E+2
1.337138E+0	9.272359E+2	5.810000E+2
1.337120E+0	9.272477E+2	5.540000E+2
1.337103E+0	9.272596E+2	5.780000E+2
1.337086E+0	9.272714E+2	5.530000E+2
1.337069E+0	9.272832E+2	5.630000E+2
1.337052E+0	9.272951E+2	5.880000E+2
1.337035E+0	9.273069E+2	5.750000E+2
1.337018E+0	9.273187E+2	5.630000E+2
1.337001E+0	9.273306E+2	5.720000E+2
1.336984E+0	9.273424E+2	5.800000E+2
1.336967E+0	9.273542E+2	5.510000E+2
1.336950E+0	9.273661E+2	5.650000E+2
1.336933E+0	9.273779E+2	5.920000E+2
1.336916E+0	9.273897E+2	5.540000E+2
1.336899E+0	9.274015E+2	5.950000E+2
1.336882E+0	9.274134E+2	5.670000E+2
1.336865E+0	9.274252E+2	5.960000E+2
1.336847E+0	9.274370E+2	5.330000E+2
1.336830E+0	9.274489E+2	6.010000E+2
1.336813E+0	9.274607E+2	5.670000E+2
1.336796E+0	9.274725E+2	5.690000E+2
1.336779E+0	9.274844E+2	5.580000E+2
1.336762E+0	9.274962E+2	5.560000E+2
1.336745E+0	9.275080E+2	5.690000E+2
1.336728E+0	9.275199E+2	5.750000E+2
1.336711E+0	9.275317E+2	5.580000E+2
1.336694E+0	9.275435E+2	5.760000E+2
1.336677E+0	9.275554E+2	6.040000E+2
1.336660E+0	9.275672E+2	5.780000E+2
1.336643E+0	9.275790E+2	6.000000E+2
1.336626E+0	9.275909E+2	5.540000E+2
1.336609E+0	9.276027E+2	5.550000E+2
1.336592E+0	9.276145E+2	5.770000E+2
1.336575E+0	9.276264E+2	5.940000E+2
1.336558E+0	9.276382E+2	5.640000E+2
1.336541E+0	9.276500E+2	5.620000E+2
1.336524E+0	9.276619E+2	5.680000E+2
1.336506E+0	9.276737E+2	6.020000E+2
1.336489E+0	9.276855E+2	5.740000E+2
1.336472E+0	9.276974E+2	6.070000E+2
1.336455E+0	9.277092E+2	5.610000E+2
1.336438E+0	9.277210E+2	5.770000E+2
1.336421E+0	9.277329E+2	5.570000E+2
1.336404E+0	9.277447E+2	6.080000E+2
1.336387E+0	9.277565E+2	6.000000E+2
1.336370E+0	9.277684E+2	5.570000E+2
1.336353E+0	9.277802E+2	5.450000E+2
1.336336E+0	9.277920E+2	5.980000E+2
1.336319E+0	9.278039E+2	6.190000E+2
1.336302E+0	9.278157E+2	5.200000E+2
1.336285E+0	9.278275E+2	5.980000E+2
1.336268E+0	9.278394E+2	5.550000E+2
1.336251E+0	9.278512E+2	5.810000E+2
1.336234E+0	9.278630E+2	5.670000E+2
1.336217E+0	9.278749E+2	5.860000E+2
1.336200E+0	9.278867E+2	5.890000E+2
1.336183E+0	9.278985E+2	6.110000E+2
1.336166E+0	9.279104E+2	5.940000E+2
1.336149E+0	9.279222E+2	5.630000E+2
1.336132E+0	9.279340E+2	6.020000E+2
1.336114E+0	9.279459E+2	5.520000E+2
1.336097E+0	9.279577E+2	5.650000E+2
1.336080E+0	9.279695E+2	5.820000E+2
1.336063E+0	9.279814E+2	5.810000E+2
1.336046E+0	9.279932E+2	5.620000E+2
1.336029E+0	9.280050E+2	5.820000E+2
1.336012E+0	9.280169E+2	5.650000E+2
1.335995E+0	9.280287E+2	5.780000E+2
1.335978E+0	9.280405E+2	5.490000E+2
1.335961E+0	9.280524E+2	5.780000E+2
1.335944E+0	9.280642E+2	5.650000E+2
1.335927E+0	9.280760E+2	5.520000E+2
1.335910E+0	9.280879E+2	5.960000E+2
1.335893E+0	9.280997E+2	6.150000E+2
1.335876E+0	9.281115E+2	5.840000E+2
1.335859E+0	9.281234E+2	5.710000E+2
1.335842E+0	9.281352E+2	5.480000E+2
1.335825E+0	9.281470E+2	5.670000E+2
1.335808E+0	9.281589E+2	5.820000E+2
1.335791E+0	9.281707E+2	5.930000E+2
1.335774E+0	9.281825E+2	5.800000E+2
1.335757E+0	9.281944E+2	5.840000E+2
1.335740E+0	9.282062E+2	5.530000E+2
1.335723E+0	9.282180E+2	5.810000E+2
1.335706E+0	9.282299E+2	5.680000E+2
1.335689E+0	9.282417E+2	5.600000E+2
1.335672E+0	9.282535E+2	5.930000E+2
1.335655E+0	9.282654E+2	5.710000E+2
1.335638E+0	9.282772E+2	5.710000E+2
1.335621E+0	9.282890E+2	5.830000E+2
1.335604E+0	9.283009E+2	5.720000E+2
1.335587E+0	9.283127E+2	5.900000E+2
1.335569E+0	9.283245E+2	5.860000E+2
1.335552E+0	9.283364E+2	5.640000E+2
1.335535E+0	9.283482E+2	5.990000E+2
1.335518E+0	9.283600E+2	5.700000E+2
1.335501E+0	9.283719E+2	6.210000E+2
1.335484E+0	9.283837E+2	5.410000E+2
1.335467E+0	9.283955E+2	5.830000E+2
1.335450E+0	9.284074E+2	5.720000E+2
1.335433E+0	9.284192E+2	5.850000E+2
1.335416E+0	9.284310E+2	5.770000E+2
1.335399E+0	9.284429E+2	5.740000E+2
1.335382E+0	9.284547E+2	5.740000E+2
1.335365E+0	9.284665E+2	5.740000E+2
1.335348E+0	9.284784E+2	5.610000E+2
1.335331E+0	9.284902E+2	6.040000E+2
1.335314E+0	9.285020E+2	5.800000E+2
1.335297E+0	9.285139E+2	5.890000E+2
1.335280E+0	9.285257E+2	5.790000E+2
1.335263E+0	9.285375E+2	5.580000E+2
1.335246E+0	9.285494E+2	5.860000E+2
1.335229E+0	9.285612E+2	6.070000E+2
1.335212E+0	9.285730E+2	5.400000E+2
1.335195E+0	9.285848E+2	6.200000E+2
1.335178E+0	9.285967E+2	5.850000E+2
1.335161E+0	9.286085E+2	5.780000E+2
1.335144E+0	9.286203E+2	5.960000E+2
1.335127E+0	9.286322E+2	5.660000E+2
1.335110E+0	9.286440E+2	5.390000E+2
1.335093E+0	9.286558E+2	5.920000E+2
1.335076E+0	9.286677E+2	5.860000E+2
1.335059E+0	9.286795E+2	5.990000E+2
1.335042E+0	9.286913E+2	5.740000E+2
1.335025E+0	9.287032E+2	5.690000E+2
1.335008E+0	9.287150E+2	5.570000E+2
1.334991E+0	9.287268E+2	5.610000E+2
1.334974E+0	9.287387E+2	5.860000E+2
1.334957E+0	9.287505E+2	5.910000E+2
1.334940E+0	9.287623E+2	5.820000E+2
1.334923E+0	9.287742E+2	5.780000E+2
1.334906E+0	9.287860E+2	5.940000E+2
1.334889E+0	9.287978E+2	5.550000E+2
1.334872E+0	9.288097E+2	5.870000E+2
1.334855E+0	9.288215E+2	5.770000E+2
1.334838E+0	9.288333E+2	5.870000E+2
1.334821E+0	9.288452E+2	5.850000E+2
1.334804E+0	9.288570E+2	5.650000E+2
1.334787E+0	9.288688E+2	6.030000E+2
1.334770E+0	9.288807E+2	6.060000E+2
1.334753E+0	9.288925E+2	5.950000E+2
1.334736E+0	9.289043E+2	5.820000E+2
1.334719E+0	9.289162E+2	5.620000E+2
1.334702E+0	9.289280E+2	5.680000E+2
1.334685E+0	9.289398E+2	6.160000E+2
1.334668E+0	9.289517E+2	5.590000E+2
1.334651E+0	9.289635E+2	5.730000E+2
1.334634E+0	9.289753E+2	5.870000E+2
1.334617E+0	9.289872E+2	5.800000E+2
1.334600E+0	9.289990E+2	5.850000E+2
1.334583E+0	9.290108E+2	5.420000E+2
1.334566E+0	9.290227E+2	5.640000E+2
1.334549E+0	9.290345E+2	5.830000E+2
1.334532E+0	9.290463E+2	6.160000E+2
1.334515E+0	9.290582E+2	5.870000E+2
1.334498E+0	9.290700E+2	5.770000E+2
1.334481E+0	9.290818E+2	6.170000E+2
1.334464E+0	9.290937E+2	5.640000E+2
1.334447E+0	9.291055E+2	5.830000E+2
1.334430E+0	9.291173E+2	5.900000E+2
1.334413E+0	9.291292E+2	5.720000E+2
1.334396E+0	9.291410E+2	5.680000E+2
1.334379E+0	9.291528E+2	5.730000E+2
1.334362E+0	9.291647E+2	5.860000E+2
1.334345E+0	9.291765E+2	5.660000E+2
1.334328E+0	9.291883E+2	5.910000E+2
1.334311E+0	9.292002E+2	5.850000E+2
1.334294E+0	9.292120E+2	5.680000E+2
1.334277E+0	9.292238E+2	5.990000E+2
1.334260E+0	9.292357E+2	5.830000E+2
1.334243E+0	9.292475E+2	6.170000E+2
1.334226E+0	9.292593E+2	5.840000E+2
1.334209E+0	9.292712E+2	5.950000E+2
1.334192E+0	9.292830E+2	5.760000E+2
1.334175E+0	9.292948E+2	5.760000E+2
1.334158E+0	9.293067E+2	5.880000E+2
1.334141E+0	9.293185E+2	5.820000E+2
1.334124E+0	9.293303E+2	5.610000E+2
1.334107E+0	9.293422E+2	5.790000E+2
1.334090E+0	9.293540E+2	5.930000E+2
1.334073E+0	9.293658E+2	5.730000E+2
1.334056E+0	9.293777E+2	5.980000E+2
1.334039E+0	9.293895E+2	6.050000E+2
1.334022E+0	9.294013E+2	6.040000E+2
1.334005E+0	9.294132E+2	5.860000E+2
1.333988E+0	9.294250E+2	5.660000E+2
1.333971E+0	9.294368E+2	6.000000E+2
1.333954E+0	9.294487E+2	5.660000E+2
1.333937E+0	9.294605E+2	5.920000E+2
1.333920E+0	9.294723E+2	5.920000E+2
1.333903E+0	9.294842E+2	5.820000E+2
1.333886E+0	9.294960E+2	5.930000E+2
1.333869E+0	9.295078E+2	5.870000E+2
1.333852E+0	9.295197E+2	5.850000E+2
1.333835E+0	9.295315E+2	6.150000E+2
1.333818E+0	9.295433E+2	5.670000E+2
1.333801E+0	9.295552E+2	5.830000E+2
1.333784E+0	9.295670E+2	5.720000E+2
1.333767E+0	9.295788E+2	5.760000E+2
1.333750E+0	9.295907E+2	6.020000E+2
1.333733E+0	9.296025E+2	5.870000E+2
1.333716E+0	9.296143E+2	5.730000E+2
1.333699E+0	9.296262E+2	5.850000E+2
1.333682E+0	9.296380E+2	6.000000E+2
1.333666E+0	9.296498E+2	6.090000E+2
1.333649E+0	9.296617E+2	5.610000E+2
1.333632E+0	9.296735E+2	5.720000E+2
1.333615E+0	9.296853E+2	6.040000E+2
1.333598E+0	9.296972E+2	5.510000E+2
1.333581E+0	9.297090E+2	5.980000E+2
1.333564E+0	9.297208E+2	5.850000E+2
1.333547E+0	9.297327E+2	5.490000E+2
1.333530E+0	9.297445E+2	5.870000E+2
1.333513E+0	9.297563E+2	5.860000E+2
1.333496E+0	9.297681E+2	5.820000E+2
1.333479E+0	9.297800E+2	5.840000E+2
1.333462E+0	9.297918E+2	5.920000E+2
1.333445E+0	9.298036E+2	5.910000E+2
1.333428E+0	9.298155E+2	6.060000E+2
1.333411E+0	9.298273E+2	5.750000E+2
1.333394E+0	9.298391E+2	5.850000E+2
1.333377E+0	9.298510E+2	5.770000E+2
1.333360E+0	9.298628E+2	5.870000E+2
1.333343E+0	9.298746E+2	5.930000E+2
1.333326E+0	9.298865E+2	6.060000E+2
1.333309E+0	9.298983E+2	5.910000E+2
1.333292E+0	9.299101E+2	5.770000E+2
1.333275E+0	9.299220E+2	5.980000E+2
1.333258E+0	9.299338E+2	5.620000E+2
1.333241E+0	9.299456E+2	6.050000E+2
1.333224E+0	9.299575E+2	5.780000E+2
1.333207E+0	9.299693E+2	6.200000E+2
1.333190E+0	9.299811E+2	5.420000E+2
1.333173E+0	9.299930E+2	5.940000E+2
1.333156E+0	9.300048E+2	5.850000E+2
1.333139E+0	9.300166E+2	5.960000E+2
1.333123E+0	9.300285E+2	5.650000E+2
1.333106E+0	9.300403E+2	5.930000E+2
1.333089E+0	9.300521E+2	5.970000E+2
1.333072E+0	9.300640E+2	5.890000E+2
1.333055E+0	9.300758E+2	5.870000E+2
1.333038E+0	9.300876E+2	5.960000E+2
1.333021E+0	9.300995E+2	5.790000E+2
1.333004E+0	9.301113E+2	5.980000E+2
1.332987E+0	9.301231E+2	5.750000E+2
1.332970E+0	9.301350E+2	5.820000E+2
1.332953E+0	9.301468E+2	6.190000E+2
1.332936E+0	9.301586E+2	5.870000E+2
1.332919E+0	9.301705E+2	5.900000E+2
1.332902E+0	9.301823E+2	5.710000E+2
1.332885E+0	9.301941E+2	6.150000E+2
1.332868E+0	9.302060E+2	5.950000E+2
1.332851E+0	9.302178E+2	5.900000E+2
1.332834E+0	9.302296E+2	5.960000E+2
1.332817E+0	9.302415E+2	5.990000E+2
1.332800E+0	9.302533E+2	6.010000E+2
1.332783E+0	9.302651E+2	5.800000E+2
1.332766E+0	9.302770E+2	5.640000E+2
1.332749E+0	9.302888E+2	5.850000E+2
1.332733E+0	9.303006E+2	5.920000E+2
1.332716E+0	9.303125E+2	5.790000E+2
1.332699E+0	9.303243E+2	5.810000E+2
1.332682E+0	9.303361E+2	5.760000E+2
1.332665E+0	9.303480E+2	6.030000E+2
1.332648E+0	9.303598E+2	5.990000E+2
1.332631E+0	9.303716E+2	5.840000E+2
1.332614E+0	9.303835E+2	5.880000E+2
1.332597E+0	9.303953E+2	5.980000E+2
1.332580E+0	9.304071E+2	5.870000E+2
1.332563E+0	9.304190E+2	5.880000E+2
1.332546E+0	9.304308E+2	5.910000E+2
1.332529E+0	9.304426E+2	5.670000E+2
1.332512E+0	9.304545E+2	6.010000E+2
1.332495E+0	9.304663E+2	5.950000E+2
1.332478E+0	9.304781E+2	5.700000E+2
